zipcode,population,poverty_rate,median_income,median_gross_rent,rent_burden
18054,4960,0.08487903225806452,110905,365,0.0032911049997745817
18055,11796,0.05171244489657511,82341,990,0.012023171931358618
18056,1541,0.07008436080467229,59191,119,0.0020104407764693958
18058,9988,0.11794152983580296,59312,542,0.009138117075802536
18059,728,0.03571428571428571,136250,33,0.00024220183486238533
18062,26722,0.05287777860938553,102380,2094,0.020453213518265286
18063,280,0.0,75991,44,0.0005790159360976958
18064,27112,0.056727648273827085,98173,2467,0.025129108818106812
18065,271,0.0,-666666666,3,-4.5000000045e-09
18066,5612,0.038845331432644334,100509,305,0.0030345541195315844
18067,19166,0.06428049671292914,84938,1919,0.022592950151875485
18069,8593,0.015128593040847202,113650,354,0.0031148262208534976
18070,340,0.011764705882352941,68750,0,0.0
18071,11107,0.11866390564508868,68163,1560,0.022886316623388057
18072,6937,0.089664119936572,79798,724,0.009072909095466052
18073,11271,0.0668086239020495,101176,557,0.00550525816399146
18074,5423,0.06195832565000922,111142,57,0.0005128574256356733
18076,3152,0.04854060913705584,93542,386,0.004126488636120673
18077,2303,0.04298740772904907,86821,245,0.002821897927920664
18078,7543,0.08166511997878828,115758,477,0.00412066552635671
18079,550,0.02,116088,11,9.475570257046378e-05
18080,11251,0.11883388143276154,73388,865,0.011786668120128631
18081,120,0.0,-666666666,0,-0.0
18083,594,0.008417508417508417,115000,36,0.0003130434782608696
18085,887,0.015783540022547914,85000,105,0.0012352941176470588
18086,521,0.28790786948176583,63884,51,0.0007983219585498717
18087,762,0.003937007874015748,75446,168,0.002226758211170904
18088,8118,0.07255481645725548,74545,373,0.0050036890468844325
18091,5888,0.08610733695652174,71858,853,0.011870633749895627
18092,3078,0.023066926575698504,95000,188,0.0019789473684210528
18101,5673,0.22228098008108585,39044,2001,0.051249871939350475
18102,51640,0.2896010844306739,41390,11928,0.28818555206571633
18103,48344,0.1164570577527718,70069,7391,0.10548173942827783
18104,46259,0.07099159082556908,83861,5029,0.059968280845685125
18106,6759,0.0571090397987868,84918,490,0.00577027249817471
18109,17745,0.17565511411665258,53540,3512,0.0655958162121778
18195,0,,-666666666,0,-0.0
18201,31519,0.24613725054728894,40346,6125,0.15181182769047738
18202,13309,0.21834848598692613,53589,1346,0.025117094926197542
18210,7244,0.09166206515737162,70313,313,0.004451523900274487
18211,1078,0.13636363636363635,70108,52,0.0007417127859873339
18212,19,0.0,-666666666,0,-0.0
18214,2164,0.14510166358595195,70034,78,0.001113744752548762
18216,1345,0.1315985130111524,57188,154,0.002692872630621809
18218,2314,0.14693171996542784,54139,200,0.003694194573228172
18219,1052,0.014258555133079848,71375,138,0.0019334500875656743
18220,303,0.0594059405940594,50625,10,0.00019753086419753085
18221,441,0.08163265306122448,67043,41,0.000611547812597885
18222,9958,0.09570194818236594,98182,438,0.004461102849809538
18223,75,0.0,-666666666,0,-0.0
18224,6003,0.09745127436281859,60966,878,0.014401469671620247
18225,0,,-666666666,0,-0.0
18229,9049,0.07337827384241352,66367,507,0.007639338828032004
18230,163,0.44785276073619634,56875,0,0.0
18231,465,0.12688172043010754,62212,35,0.0005625924258985405
18232,4129,0.2082828772099782,43045,901,0.020931583226855618
18234,409,0.0,-666666666,152,-2.28000000228e-07
18235,19064,0.09242551405791019,68989,1850,0.02681586919653858
18237,3721,0.1986025262026337,44025,429,0.009744463373083476
18239,101,0.0,-666666666,0,-0.0
18240,3901,0.13150474237375032,54662,505,0.009238593538472796
18241,335,0.11044776119402985,63690,66,0.0010362694300518134
18242,373,0.07238605898123325,153099,23,0.0001502295900038537
18244,310,0.08064516129032258,58750,36,0.0006127659574468085
18245,222,0.05855855855855856,43269,0,0.0
18246,211,0.0,74167,16,0.00021572936750846063
18248,492,0.45121951219512196,63864,20,0.00031316547663785545
18249,4022,0.04027846842366982,95149,189,0.0019863582381317722
18250,3117,0.1758100737888996,69327,248,0.003577249844937759
18252,11335,0.16215262461402735,65856,1233,0.018722667638483965
18254,865,0.15491329479768787,56389,75,0.0013300466403021866
18255,4412,0.14392565729827742,69554,350,0.00503206141990396
18256,179,0.0,-666666666,6,-9.000000009e-09
18301,29207,0.10932310747423563,88374,2687,0.030404870210695455
18302,17781,0.12198414037455711,79857,843,0.010556369510500018
18321,1845,0.07262872628726287,81917,72,0.000878938437686927
18322,2950,0.018983050847457626,99167,117,0.0011798279669648169
18323,79,0.6075949367088608,-666666666,48,-7.2000000072e-08
18324,9795,0.16569678407350688,67435,498,0.007384889152517239
18325,2829,0.03216684340756451,109310,198,0.0018113621809532521
18326,3391,0.058684753759952815,78424,165,0.0021039477710904824
18327,638,0.13793103448275862,60234,121,0.0020088322210047482
18328,7787,0.12199820213175806,74862,363,0.004848922016510379
18330,8815,0.03959160521837776,84087,397,0.004721300557755658
18331,636,0.16352201257861634,-666666666,50,-7.5000000075e-08
18332,2824,0.12641643059490085,96172,147,0.001528511417044462
18333,0,,-666666666,0,-0.0
18334,5476,0.12052593133674215,95913,415,0.004326837863480446
18335,1405,0.10320284697508897,109361,35,0.00032004096524355116
18336,3892,0.06474820143884892,68986,668,0.009683124112138695
18337,15609,0.0654750464475623,88674,1083,0.012213275593747885
18340,64,0.0,-666666666,15,-2.25000000225e-08
18342,775,0.36129032258064514,-666666666,170,-2.55000000255e-07
18343,3964,0.0860242179616549,80129,254,0.003169888554705537
18344,3478,0.07015526164462335,81373,427,0.005247440797316063
18346,2436,0.17282430213464697,55278,42,0.000759795940518832
18347,3156,0.09885931558935361,78865,258,0.00327141317441197
18349,189,0.0,-666666666,18,-2.7000000027e-08
18350,597,0.01507537688442211,96190,0,0.0
18351,606,0.21287128712871287,61250,123,0.0020081632653061224
18353,11453,0.09194097616345062,87053,519,0.005961885288272661
18354,1087,0.03311867525298988,73950,40,0.0005409060175794456
18355,1468,0.3896457765667575,89698,192,0.002140515953532966
18356,0,,-666666666,0,-0.0
18357,86,0.4186046511627907,-666666666,0,-0.0
18360,29345,0.09187255069006645,69827,3184,0.045598407492803646
18370,1016,0.15551181102362205,90938,149,0.0016384789636895466
18371,633,0.23380726698262244,-666666666,0,-0.0
18372,2916,0.03189300411522634,120980,264,0.0021821788725409157
18403,6734,0.08716958716958717,73405,715,0.009740480893672094
18405,2599,0.12466333205078876,66795,118,0.0017665992963545175
18407,14696,0.17862003266194884,59084,2136,0.03615191930133369
18411,22829,0.04113189364404923,93847,1894,0.0201817852461986
18413,52,0.0,-666666666,0,-0.0
18414,5549,0.06830059470174807,82009,303,0.00369471643356217
18415,1257,0.03420843277645187,70469,35,0.0004966722956193504
18417,898,0.0801781737193764,57344,57,0.0009940011160714285
18419,4474,0.10125167635225749,55114,379,0.006876655659179156
18420,123,0.0,54750,19,0.0003470319634703196
18421,4424,0.11482820976491863,66429,388,0.005840822532327749
18424,5114,0.12514665623777865,58606,265,0.004521721325461557
18425,1063,0.1288805268109125,67857,56,0.0008252648952945164
18426,3553,0.11398817900365887,61020,233,0.0038184201901016062
18428,12405,0.0615074566706973,72985,908,0.012440912516270466
18430,81,0.0,62083,2,3.221493806678157e-05
18431,12807,0.12305770281877099,53613,1495,0.027885027885027884
18433,7018,0.07081789683670561,77500,525,0.0067741935483870966
18434,4033,0.1834862385321101,57813,556,0.009617214121391382
18435,895,0.17094972067039105,95330,28,0.00029371656351620686
18436,12839,0.08053586727938312,71830,564,0.007851872476681053
18437,122,0.02459016393442623,54375,13,0.00023908045977011493
18438,1379,0.05511240029006526,47101,31,0.000658160123988875
18439,385,0.16103896103896104,63750,10,0.00015686274509803922
18440,58,0.06896551724137931,-666666666,0,-0.0
18441,444,0.015765765765765764,68750,48,0.0006981818181818182
18443,445,0.0651685393258427,90688,15,0.00016540225829216656
18444,14155,0.08322147651006712,83750,843,0.010065671641791044
18445,2475,0.26545454545454544,49706,177,0.0035609383173057577
18446,3268,0.11291309669522644,62321,243,0.0038991672149034837
18447,10275,0.08603406326034063,61476,1254,0.0203982041772399
18451,546,0.1446886446886447,48945,32,0.0006537950761058331
18452,5082,0.07280598189689098,60310,548,0.00908638700049743
18453,1252,0.07667731629392971,77679,66,0.0008496504846869811
18454,92,0.10869565217391304,60938,2,3.2820243526206966e-05
18455,141,0.0,-666666666,13,-1.95000000195e-08
18456,298,0.1174496644295302,72917,15,0.00020571334531042142
18457,34,0.0,-666666666,0,-0.0
18458,3603,0.0749375520399667,81250,83,0.0010215384615384615
18460,179,0.0893854748603352,31250,6,0.000192
18461,236,0.059322033898305086,42000,19,0.00045238095238095237
18462,586,0.07679180887372014,63594,34,0.0005346416328584457
18463,257,0.0,93636,15,0.00016019479687299755
18464,1374,0.07132459970887918,107583,35,0.00032533021016331576
18465,1246,0.15008025682182985,64750,98,0.0015135135135135136
18466,17822,0.1868477163056896,71197,1251,0.017570965068752897
18469,484,0.0,62304,14,0.00022470467385721622
18470,2180,0.13486238532110092,69000,123,0.0017826086956521739
18471,528,0.03977272727272727,118125,5,4.232804232804233e-05
18472,6905,0.06372194062273714,66167,395,0.005969743225474934
18473,415,0.5180722891566265,29844,26,0.0008711968904972524
18503,1303,0.1987720644666155,35333,643,0.01819828488948009
18504,20516,0.15519594462858258,55614,3278,0.058941993023339447
18505,21588,0.17329071706503613,51535,3802,0.07377510429804987
18507,5229,0.09026582520558424,70129,761,0.010851430934420854
18508,11265,0.23293386595650245,42800,2521,0.0589018691588785
18509,13697,0.17040227787106665,52163,2737,0.05247014167129958
18510,14530,0.17522367515485204,49054,3061,0.0624006197252008
18512,12337,0.1003485450271541,62886,1960,0.031167509461565372
18517,5320,0.1537593984962406,66607,553,0.008302430675454532
18518,8506,0.07288972490007053,71615,1116,0.015583327515185366
18519,5117,0.1307406683603674,56049,886,0.015807596924119965
18602,365,0.08767123287671233,122083,5,4.095574322387228e-05
18603,19147,0.14012639055726744,58309,2238,0.03838172494812122
18610,4565,0.15355969331872946,76114,192,0.0025225319914864547
18612,18033,0.07780180779681695,95932,1207,0.01258182879539674
18614,1916,0.11586638830897704,55000,200,0.0036363636363636364
18615,1649,0.06367495451788963,74375,88,0.0011831932773109244
18616,779,0.06546854942233633,58125,74,0.0012731182795698926
18617,1376,0.17369186046511628,32955,296,0.008981945076619632
18618,3515,0.040398293029871975,70944,266,0.0037494361750112764
18619,139,0.07194244604316546,61875,9,0.00014545454545454546
18621,5405,0.047733580018501386,67443,155,0.0022982370297881176
18622,221,0.0,89643,0,0.0
18623,2224,0.10116906474820143,65909,239,0.003626211898223308
18624,404,0.22524752475247525,-666666666,8,-1.2000000012e-08
18625,107,0.102803738317757,53897,24,0.00044529380113920996
18626,513,0.025341130604288498,91250,13,0.00014246575342465753
18627,0,,-666666666,0,-0.0
18628,176,0.11363636363636363,59583,0,0.0
18629,1922,0.10457856399583768,60250,191,0.003170124481327801
18630,2933,0.1118308898738493,80820,260,0.0032170254887404106
18631,1134,0.10582010582010581,51875,103,0.0019855421686746986
18632,464,0.17456896551724138,65278,28,0.0004289347100094978
18634,13623,0.20465389414959995,54938,2000,0.03640467436018785
18635,3567,0.0479394449116905,73259,276,0.0037674551932185807
18636,1448,0.143646408839779,59464,91,0.001530337683304184
18640,16014,0.17659547895591357,49753,2983,0.059956183546720804
18641,7460,0.0690348525469169,66014,990,0.014996818856606175
18642,3545,0.07306064880112835,73450,438,0.005963240299523486
18643,12737,0.11470518960508753,65500,1499,0.022885496183206108
18644,7506,0.057021049826805226,73750,832,0.011281355932203389
18651,8704,0.1460248161764706,46554,1606,0.03449757271126004
18655,5522,0.07768924302788845,61740,375,0.0060738581146744415
18656,2224,0.09127697841726619,70556,68,0.0009637734565451556
18657,11080,0.10514440433212996,72946,1207,0.01654648644202561
18660,3335,0.07106446776611694,78750,125,0.0015873015873015873
18661,5301,0.11526127145821544,68958,355,0.005148061138664115
18701,3710,0.10970350404312669,30821,976,0.031666720742350996
18702,42768,0.18287037037037038,53294,7369,0.13827072465943632
18704,30973,0.16023633487230815,59867,5706,0.09531127332253161
18705,15387,0.16786898030805225,57152,2318,0.04055851063829787
18706,16224,0.20592948717948717,60544,2251,0.03717957188160677
18707,16366,0.03849443969204448,101689,563,0.005536488705759718
18708,8863,0.051562676294708336,78807,691,0.008768256626949383
18709,2885,0.22287694974003466,39183,613,0.015644539723859836
18801,7782,0.10447185813415574,65197,736,0.011288862984493152
18810,5618,0.13171947312210752,52469,1136,0.02165087956698241
18812,1564,0.0850383631713555,82237,69,0.0008390383890462931
18814,166,0.2469879518072289,40673,12,0.00029503601898065053
18816,75,0.0,-666666666,17,-2.55000000255e-08
18817,154,0.025974025974025976,76250,0,0.0
18818,1253,0.11332801276935354,63125,139,0.002201980198019802
18820,59,0.0847457627118644,160875,0,0.0
18821,1029,0.08940719144800778,61023,110,0.0018025990200416237
18822,3122,0.11979500320307496,57417,318,0.005538429385025341
18823,101,0.04950495049504951,27500,14,0.0005090909090909091
18824,1165,0.08412017167381974,75074,62,0.0008258518261981512
18825,165,0.07878787878787878,60833,4,6.575378495224631e-05
18826,1580,0.09367088607594937,82679,63,0.0007619830912323565
18828,215,0.19534883720930232,52969,3,5.663690082878665e-05
18829,698,0.05300859598853868,76815,53,0.0006899694070168587
18830,549,0.08378870673952642,67500,47,0.0006962962962962963
18831,976,0.06454918032786885,74375,71,0.0009546218487394958
18832,1857,0.12924071082390953,50769,134,0.0026394059366936515
18833,2011,0.12779711586275486,64063,162,0.002528760751135601
18834,3297,0.121625720351835,69112,332,0.004803796735733302
18837,2740,0.12043795620437957,65455,211,0.003223588725078298
18840,11281,0.12286144845315132,63395,1516,0.02391355785156558
18842,164,0.09146341463414634,53750,10,0.00018604651162790697
18843,347,0.0,-666666666,64,-9.6000000096e-08
18844,1619,0.05806053119209389,90727,74,0.0008156337143298026
18845,526,0.3269961977186312,53021,30,0.0005658135455762811
18846,700,0.07142857142857142,75417,32,0.0004243075168728536
18847,5257,0.14837359710861708,53576,507,0.009463192474242198
18848,8810,0.14608399545970488,53843,1169,0.02171127166019724
18850,1914,0.10501567398119123,59583,149,0.002500713290703724
18851,534,0.08426966292134831,77500,37,0.00047741935483870966
18853,4211,0.1275231536452149,68750,382,0.005556363636363636
18854,1517,0.15227422544495714,80625,111,0.0013767441860465116
18901,28311,0.037229345484087455,115851,3077,0.026559977902650817
18902,22621,0.031121524247380752,161439,630,0.0039024027651311023
18912,181,0.5193370165745856,250001,31,0.000123999504001984
18913,180,0.0,223875,0,0.0
18914,21067,0.02961978449708074,142687,1104,0.007737215023092503
18915,1458,0.0,122917,106,0.0008623705427239519
18917,2252,0.08037300177619894,88269,380,0.004305022148206052
18920,464,0.0668103448275862,136583,78,0.0005710813205157304
18921,132,0.0,228466,0,0.0
18923,1384,0.06069364161849711,77969,69,0.0008849671023098924
18925,6510,0.015053763440860216,206098,123,0.0005968034624304942
18927,281,0.0,250001,109,0.000435998256006976
18929,9700,0.015979381443298968,167066,113,0.0006763793949696528
18930,2126,0.03762935089369708,107083,116,0.0010832718545427378
18932,314,0.09872611464968153,71229,17,0.00023866683513737381
18933,126,0.12698412698412698,211328,6,2.8391883706844338e-05
18935,316,0.0,250001,0,0.0
18936,265,0.0,250001,0,0.0
18938,13380,0.02765321375186846,149797,841,0.005614264638143621
18940,29834,0.035194744251525106,153872,1715,0.011145627534574192
18942,2607,0.03720751822017645,101122,100,0.0009889044916042008
18944,27635,0.03267595440564502,125504,1838,0.014644951555328915
18946,568,0.056338028169014086,175179,14,7.991825504198562e-05
18947,6423,0.035186050132336916,131860,118,0.0008948885181252844
18950,117,0.0,211389,0,0.0
18951,37140,0.06192784060312332,92648,2730,0.029466367325792248
18954,10635,0.010907381288199342,149288,62,0.0004153046460532662
18955,1406,0.017069701280227598,80952,94,0.0011611819349738115
18960,11850,0.052573839662447254,102849,1134,0.011025872881603126
18962,369,0.013550135501355014,90833,18,0.00019816586482886175
18964,14129,0.06221247080472787,92593,1610,0.017387923493136632
18966,36167,0.03779688666463903,113594,1819,0.016013169709667763
18969,15533,0.06231893388270134,91821,1273,0.013863930909051306
18970,645,0.07906976744186046,105833,99,0.0009354360171213138
18972,3114,0.05491329479768786,83385,228,0.0027343047310667387
18974,42811,0.05143537875779589,95904,4342,0.04527444110777444
18976,22352,0.03221188260558339,116128,1651,0.014217070818407274
18977,4565,0.008105147864184009,216085,106,0.0004905477011361269
18980,104,0.028846153846153848,-666666666,14,-2.1000000021e-08
19001,17830,0.06214245653393158,103273,1174,0.011367927725542978
19002,31608,0.03834472285497342,133519,2595,0.01943543615515395
19003,13953,0.05188848276356339,119764,1949,0.01627367155405631
19004,9971,0.08695216126767626,135662,1071,0.007894620453774823
19006,23244,0.04702288762691447,119343,2079,0.017420376561675173
19007,22337,0.11756278819895241,64942,3830,0.05897570139509101
19008,20492,0.026254147960179584,123285,1017,0.008249178732205865
19009,1091,0.027497708524289642,124722,93,0.0007456583441574061
19010,21406,0.05498458376156218,136955,2882,0.0210434084188237
19012,6664,0.04666866746698679,116324,343,0.0029486606375296585
19013,34456,0.2655850940329696,38237,8314,0.21743337604937626
19014,20925,0.084778972520908,98590,1142,0.011583324880819555
19015,16484,0.07752972579471003,80696,1627,0.02016208981857837
19017,289,0.0,-666666666,12,-1.8000000018e-08
19018,23302,0.10629988842159471,70046,3425,0.0488964394826257
19020,56746,0.10622775173580516,78512,9567,0.12185398410434074
19021,9744,0.13608374384236452,70633,969,0.013718799994336924
19022,3671,0.13266140016344322,41155,959,0.023302150406997936
19023,22493,0.28137642822211356,47242,3644,0.07713475297404851
19025,7044,0.016467915956842702,183419,519,0.002829586902120282
19026,31917,0.0800827145408403,85121,4227,0.04965872111464856
19027,19863,0.1042138649750793,95200,3055,0.03209033613445378
19029,3988,0.15897693079237712,51611,619,0.011993567262792815
19030,12490,0.07469975980784628,89657,1147,0.012793200753984631
19031,5159,0.029850746268656716,138837,416,0.0029963194249371565
19032,6758,0.15507546611423498,56650,668,0.01179170344218888
19033,7804,0.1013582778062532,96689,607,0.0062778599427028925
19034,7138,0.05687867750070048,160258,537,0.0033508467596001447
19035,4149,0.011569052783803326,250001,231,0.0009239963040147839
19036,13181,0.10932402700857295,77014,1081,0.014036408964603838
19038,32672,0.060571743388834476,113628,1701,0.01496990178477136
19040,22137,0.05732484076433121,105729,2234,0.021129491435651526
19041,6404,0.03669581511555278,149375,871,0.005830962343096234
19043,3051,0.06588003933136677,97679,279,0.0028562945976105406
19044,17027,0.05784929817348916,94230,2845,0.03019208320067919
19046,18994,0.06170369590396967,112320,2433,0.021661324786324786
19047,33874,0.060931688020310563,107123,3446,0.03216862858583124
19050,28905,0.11129562359453382,59282,4871,0.08216659356971762
19052,625,0.032,98021,27,0.0002754511788290264
19053,28245,0.05604531775535493,97377,1785,0.018330817338796636
19054,17440,0.045527522935779816,107136,1277,0.011919429510155316
19055,13667,0.08399795126948123,78620,843,0.010722462477741033
19056,15765,0.06362194735172852,99366,1688,0.016987702030875754
19057,18439,0.08861651933402029,92468,1298,0.014037288575507203
19060,11239,0.017617225731826676,164425,48,0.00029192641021742434
19061,20282,0.08993195937284292,74623,2975,0.0398670651139729
19063,37716,0.033699225792767,119388,4819,0.0403641907059336
19064,25218,0.025180426679356015,128992,598,0.004635946415281568
19066,5594,0.03485877726135145,233194,143,0.0006132233247853719
19067,53320,0.0486496624156039,122022,4308,0.03530510891478586
19070,6409,0.04914963332813231,89659,740,0.0082534937931496
19072,10557,0.030027469925168134,158892,1213,0.007634116255066334
19073,21297,0.02732779264685167,118443,1882,0.015889499590520335
19074,5926,0.07728653391832602,83104,756,0.009097035040431268
19075,7868,0.022114895780376207,108679,305,0.0028064299450675846
19076,6449,0.1502558536207164,63088,1028,0.016294699467410603
19078,11671,0.0527803958529689,90890,1465,0.016118384860820772
19079,9183,0.2712621147773059,61818,1373,0.022210359442233655
19081,10577,0.041977876524534365,121167,580,0.004786781879554664
19082,42847,0.17401451676896865,55979,8420,0.15041354793761946
19083,37143,0.03860754381713916,117331,1538,0.013108215220189038
19085,10779,0.01400872066054365,250001,66,0.000263998944004224
19086,12649,0.036603684085698474,139666,504,0.0036086091103060157
19087,33683,0.030430781106196004,161554,3411,0.02111368335045867
19090,19814,0.05016654890481478,94541,2334,0.02468770163209613
19094,4589,0.041185443451732404,66514,493,0.007411973419129807
19095,7437,0.13863116848191476,86250,1553,0.018005797101449277
19096,15384,0.05505720228809152,158719,1409,0.008877324075882535
19102,5635,0.17054125998225378,108350,2959,0.027309644670050762
19103,25705,0.08574207352655125,93740,11680,0.12459995732878174
19104,53679,0.29423051845228115,33766,15300,0.45311852158976484
19106,14012,0.046602911789894376,128173,4438,0.034625077044307305
19107,15232,0.19984243697478993,67690,7019,0.10369330772639976
19108,117,0.0,250001,10,3.999984000064e-05
19109,0,,-666666666,0,-0.0
19111,67149,0.15490923170858836,57853,11693,0.2021157070506283
19112,0,,-666666666,0,-0.0
19113,0,,-666666666,0,-0.0
19114,31551,0.0805996640360052,77737,4579,0.058903739532011785
19115,35103,0.10480585704925505,67050,5485,0.08180462341536167
19116,33648,0.1409890632429862,64788,5757,0.08885904797184664
19118,10599,0.05934522124728748,100386,2372,0.02362879285956209
19119,29079,0.09016816259156092,80519,4565,0.056694693178007675
19120,71360,0.2863789237668161,46505,8594,0.18479733362004086
19121,37740,0.3862745098039216,35671,10450,0.2929550615345799
19122,22898,0.2536466066905407,54083,5238,0.09685113621655603
19123,18474,0.1898343618057811,91092,6349,0.06969876608264172
19124,72919,0.3154870472716302,44683,9101,0.20367925161694606
19125,24601,0.10954839234177473,101250,4773,0.04714074074074074
19126,17627,0.1816531457423271,58995,2432,0.041223832528180356
19127,5623,0.10972790325449049,109250,1629,0.014910755148741418
19128,38381,0.08061280320992158,88261,7848,0.08891809519493321
19129,11370,0.13227792436235708,79591,2706,0.033998818961942935
19130,30280,0.0952443857331572,102279,9909,0.09688205790044878
19131,44116,0.2618551092574123,45434,10493,0.2309503895760884
19132,32371,0.3433628865342436,28287,7237,0.2558419061759819
19133,25642,0.3965369315965993,30981,5453,0.1760111035796133
19134,60229,0.4084245131083033,39412,10157,0.2577133867857505
19135,34214,0.24001870579295026,50000,5213,0.10426
19136,36435,0.17461232331549334,64950,5162,0.07947652040030793
19137,8100,0.16283950617283952,57259,554,0.009675334881852635
19138,32471,0.2348557174093807,48091,4585,0.09534008442328086
19139,46041,0.2809452444560283,36730,11726,0.31924857065069423
19140,53996,0.39749240684495146,30946,9583,0.30966845472758997
19141,34239,0.28604807383393205,37053,7273,0.19628640056135804
19142,31018,0.27867689728544714,40723,6198,0.15219900302040615
19143,63186,0.26258981419934796,41764,13991,0.3350014366439996
19144,47454,0.2548573355249294,41078,13020,0.3169579823749939
19145,44107,0.15528147459586913,68185,7964,0.11679988267214196
19146,40303,0.15281740813338957,93588,9113,0.09737359490532975
19147,39100,0.09217391304347826,105233,8295,0.0788250833863902
19148,50324,0.19084333518798188,71533,7321,0.10234437252736499
19149,58741,0.21703750361757546,53562,8677,0.16199917852208656
19150,22932,0.12576312576312576,59544,1888,0.03170764476689507
19151,33553,0.20481030012219473,53328,4894,0.09177167716771677
19152,35211,0.17741614836272757,61075,5376,0.08802292263610315
19153,12223,0.2343941749161417,53029,2814,0.05306530389032416
19154,34823,0.08382390948511041,89078,3142,0.035272457845932775
19301,7960,0.03505025125628141,140476,527,0.003751530510549845
19310,3013,0.19283106538333886,77596,155,0.0019975256456518375
19311,11342,0.02918356550872862,149906,603,0.004022520779688605
19312,12021,0.08318775476249896,181471,798,0.0043973968292454445
19316,81,0.0,88200,0,0.0
19317,10594,0.017462714744194828,139932,539,0.003851870908727096
19319,735,0.0,186477,0,0.0
19320,55321,0.11089821225212848,90902,5258,0.05784251171591384
19330,5761,0.0326332233987155,109734,206,0.0018772668452804054
19333,7886,0.049201115901597765,133750,1056,0.007895327102803738
19335,51126,0.03025857684935258,130634,3905,0.02989267725094539
19341,20545,0.02535896811876369,120694,4012,0.033241089035080454
19342,20948,0.01460759977086118,137155,2196,0.01601108235208341
19343,8316,0.023328523328523327,151146,426,0.0028184669127863126
19344,12784,0.08182102628285357,78011,1028,0.013177628795939034
19345,718,0.019498607242339833,-666666666,0,-0.0
19348,23707,0.04720124857636985,113446,2604,0.022953651957759637
19350,10636,0.032625047010154194,159038,328,0.0020624001810887966
19352,11279,0.020835180423796437,153689,182,0.001184209670178087
19355,28178,0.04464475832209525,156291,3027,0.0193677179108202
19358,384,0.0390625,42208,82,0.00194275966641395
19362,5981,0.08577161009864571,80208,404,0.005036904049471374
19363,17670,0.11295981890209394,102390,1748,0.017071979685516162
19365,7402,0.06295595784922994,101526,676,0.006658392923980064
19367,142,0.21830985915492956,-666666666,9,-1.35000000135e-08
19369,159,0.389937106918239,-666666666,57,-8.55000000855e-08
19372,2021,0.0034636318654131617,105508,392,0.003715358077112636
19373,1919,0.001563314226159458,213482,0,0.0
19374,812,0.024630541871921183,83777,37,0.0004416486625207396
19375,176,0.0,250001,18,7.199971200115199e-05
19380,50494,0.04539153166712877,118207,5996,0.050724576378725454
19382,53117,0.07771523241146902,119530,6351,0.05313310465991801
19383,5271,0.0474293302978562,-666666666,131,-1.965000001965e-07
19390,12677,0.07359785438195157,105164,877,0.008339355673044007
19401,42908,0.16533047450358906,64527,9375,0.14528801896880375
19403,44111,0.057423318446645964,95711,5205,0.05438246387562558
19405,5110,0.18708414872798435,97564,1020,0.010454675905046944
19406,28826,0.03784777631305072,106952,6083,0.0568759817488219
19422,20050,0.0344139650872818,153042,1416,0.009252362096679343
19425,17385,0.01645096347425942,202165,561,0.0027749610466697994
19426,42656,0.027077081770442612,145347,1579,0.010863657316628483
19428,20321,0.049997539491166774,110910,4260,0.03840952123343251
19435,120,0.0,82143,5,6.086945935746199e-05
19436,486,0.205761316872428,71778,235,0.003273983671877177
19437,968,0.004132231404958678,200795,0,0.0
19438,24962,0.03613492508613092,136453,1822,0.01335258294064623
19440,19897,0.03487963009498919,96831,2472,0.025529014468506986
19442,0,,-666666666,0,-0.0
19444,11194,0.017866714311238163,137832,1178,0.008546636484996227
19446,60659,0.054303565835242915,101092,7894,0.07808728682783998
19453,1543,0.0797148412184057,72963,281,0.003851267080575086
19454,28036,0.04401483806534456,109579,2294,0.020934668138968233
19456,270,0.0,-666666666,0,-0.0
19457,148,0.0,78869,0,0.0
19460,43246,0.05866438514544698,114190,5342,0.046781679656712497
19462,15868,0.041908243004789514,129776,1365,0.010518123535938848
19464,47913,0.11648195688017866,73577,6740,0.09160471342946845
19465,18710,0.04687332977017638,101199,1479,0.014614768920641508
19468,28083,0.05426770644161948,101460,2545,0.025083776857875023
19472,60,0.0,-666666666,0,-0.0
19473,17522,0.07333637712589887,127806,935,0.007315775472200053
19474,386,0.0,-666666666,0,-0.0
19475,11840,0.14594594594594595,87635,1390,0.01586124265419068
19477,44,0.0,-666666666,0,-0.0
19490,274,0.0,250001,0,0.0
19492,674,0.0712166172106825,54107,314,0.005803315652318554
19501,1084,0.045202952029520294,69500,102,0.0014676258992805755
19503,1108,0.08574007220216606,72500,121,0.0016689655172413794
19504,5213,0.014003452906196048,94297,218,0.0023118444913411878
19505,3081,0.054203180785459264,94239,278,0.0029499464128439393
19506,6983,0.033796362594873265,97780,361,0.0036919615463284925
19507,3671,0.07790792699536911,97969,220,0.002245608304667803
19508,15415,0.0895231916963996,81321,1118,0.013747986374983092
19510,8009,0.050692970408290676,116083,289,0.0024895979600802875
19511,174,0.0,113011,0,0.0
19512,16270,0.07676705593116165,78238,1899,0.024272092844909124
19516,160,0.23125,-666666666,57,-8.55000000855e-08
19518,16467,0.0862330722050161,110386,900,0.008153207834326817
19520,6261,0.04264494489698131,98138,386,0.003933236870529255
19522,14079,0.04765963491725265,92207,980,0.010628260327307038
19523,0,,-666666666,0,-0.0
19525,17090,0.04716208308952604,132966,435,0.0032715130183655974
